# This is a data table for enstatite and qtz computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 181 181
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
1613.238705205162 12100.0 995.6005028979853 2939.604662890475 4.566194014852305e-05 1043.8582126675358 3.958407790984493e-05 55026856962.77974 -10798462.83488049
1615.3511555803134 12100.0 997.6168657145463 2939.3333788768114 4.5881813218467545e-05 1044.3455584577707 3.958773129860638e-05 54883775479.65483 -10796357.550148942
1617.4636059554632 12100.0 999.6363626862876 2939.060379312782 4.6106476452781195e-05 1044.8391926267661 3.959140847157687e-05 54738488485.44471 -10794248.002636015
1619.5760563306146 12100.0 1001.6589847779833 2938.7856327908075 4.633611984487171e-05 1045.3393812976433 3.95951098649879e-05 54590922916.14861 -10792134.185730197
1621.6885067057665 12100.0 1003.6847223597579 2938.509106727515 4.657094301611717e-05 1045.8464028933438 3.959883593132254e-05 54441003188.81644 -10790016.092839682
1623.800957080918 12100.0 1005.7135651875287 2938.2307672952893 4.6811157222466826e-05 1046.3605515680788 3.96025871402584e-05 54288649672.049576 -10787893.717393633
1625.913407456069 12100.0 1007.7455023555085 2937.9505793539397 4.7056986661924876e-05 1046.8821405920976 3.960636397961061e-05 54133778299.12739 -10785767.052843533
1628.0258578312203 12100.0 1009.7805222631432 2937.6685063669297 4.730866851570518e-05 1047.4115005878741 3.961016695648432e-05 53976301068.11981 -10783636.092664616
1630.1383082063714 12100.0 1011.818612574134 2937.384510335013 4.7566453800766514e-05 1047.9489805250498 3.961399659819435e-05 53816125606.16027 -10781500.830357384
1632.2507585815229 12100.0 1013.8597601791844 2937.0985516963187 4.783061045170656e-05 1048.4949526650119 3.961785345363896e-05 53653154177.90044 -10779361.259449182
1634.3632089566738 12100.0 1015.903951135464 2936.8105892309122 4.810142187637694e-05 1049.0498122060465 3.9621738094615286e-05 53487283677.120285 -10777217.373495903
1636.475659331825 12100.0 1017.9511706302874 2936.520579968967 4.83791897815777e-05 1049.613976725017 3.962565111708827e-05 53318406605.06287 -10775069.166083796
1638.588109706977 12100.0 1020.0014029224403 2936.228479073214 4.866423588929498e-05 1050.187893356109 3.962959314280888e-05 53146407849.01594 -10772916.630831335
1640.7005600821274 12100.0 1022.0546312774532 2935.934239719865 4.895690339145527e-05 1050.7720384322215 3.963356482095551e-05 52971166850.61079 -10770759.761391278
1642.813010457279 12100.0 1024.1108379098587 2935.6378129676614 4.9257558041607884e-05 1051.3669185762153 3.963756682993844e-05 52792555550.40684 -10768598.5514528
1644.9254608324304 12100.0 1026.1700039138086 2935.339147625424 4.956659077685798e-05 1051.9730754731145 3.964159987922758e-05 52610439055.30866 -10766432.994743798
1647.037911207581 12100.0 1028.2321091862395 2935.038190089671 4.988442101690403e-05 1052.5910889620422 3.9645664711587595e-05 52424673700.338585 -10764263.085033327
1649.1503615827326 12100.0 1030.2971323449165 2934.734884177335 5.02114974963346e-05 1053.2215800088718 3.964976210538298e-05 52235107365.76641 -10762088.816134213
1651.2628119578837 12100.0 1032.3650506394915 2934.4291709518843 5.054830128572367e-05 1053.8652150999212 3.9653892876976166e-05 52041578525.98677 -10759910.181905847
1653.375262333035 12100.0 1034.4358398518525 2934.12098851788 5.0895350919260535e-05 1054.5227089689608 3.965805788355647e-05 51843915404.69394 -10757727.17625718
1655.487712708186 12100.0 1036.5094741960056 2933.810271805561 5.125320252164341e-05 1055.194830418037 3.966225802610861e-05 51641935280.92973 -10755539.793149918
1657.6001630833373 12100.0 1038.585926195141 2933.4969523308423 5.1622457587145815e-05 1055.8824094219103 3.966649425271898e-05 51435443094.97207 -10753348.026601953
1659.7126134584887 12100.0 1040.6651665531099 2933.1809579316396 5.200376512435221e-05 1056.5863410414445 3.967076756220777e-05 51224230678.48105 -10751151.870691082
1661.8250638336397 12100.0 1042.7471640156582 2932.862212474556 5.239782591568292e-05 1057.307592780898 3.967507900816854e-05 51008075673.96318 -10748951.319558969
1663.937514208791 12100.0 1044.8318852125667 2932.5406355509026 5.280540109026494e-05 1058.0472126548077 3.9679429703159256e-05 50786740254.35533 -10746746.367415458
1666.0499645839423 12100.0 1046.9192944867536 2932.216142096736 5.322731645440143e-05 1058.8063378615504 3.968382082392927e-05 50559969003.43713 -10744537.008543195
1668.1624149590943 12100.0 1049.0093537019566 2931.888642024761 5.366447013643997e-05 1059.5862057153056 3.968825361649506e-05 50327488114.94587 -10742323.237302674
1670.2748653342446 12100.0 1051.1020220285282 2931.558039768369 5.4117841546579726e-05 1060.3881638924963 3.969272940241499e-05 50089002805.98016 -10740105.048137669
1672.3873157093965 12100.0 1053.1972557106055 2931.2242338093347 5.4588500265148534e-05 1061.213683790686 3.969724958529696e-05 49844196010.368965 -10737882.435581163
1674.499766084547 12100.0 1055.2950077992864 2930.887116123905 5.507761826314852e-05 1062.0643765206983 3.9701815658423587e-05 49592724957.62126 -10735655.3942618
1676.6122164596989 12100.0 1057.395227856934 2930.5465715758223 5.558648173518402e-05 1062.9420102610459 3.970642921311082e-05 49334219298.4067 -10733423.91891092
1678.7246668348496 12100.0 1059.497861622367 2930.2024772297636 5.611650575974357e-05 1063.8485297002883 3.9711091948160904e-05 49068277625.764824 -10731188.004370261
1680.837117210001 12100.0 1061.6028506392613 2929.8547015759527 5.6669252793707736e-05 1064.7860792489853 3.9715805680537594e-05 48794464469.99253 -10728947.645600408
1682.949567585152 12100.0 1063.7101318310015 2929.5031036549776 5.724645076289787e-05 1065.7570324020605 3.972057235741522e-05 48512305376.65213 -10726702.83769007
1685.0620179603031 12100.0 1065.8196370149963 2929.147532059032 5.785001839030604e-05 1066.7640223525184 3.972539406992728e-05 48221282959.21988 -10724453.57586633
1687.1744683354548 12100.0 1067.9312923592515 2928.787823796994 5.8482092204229156e-05 1067.809979346189 3.973027306878939e-05 47920831702.7375 -10722199.85550596
1689.2869187106062 12100.0 1070.0450177527964 2928.4238029953685 5.914505931525429e-05 1068.8981773142052 3.9735211782180705e-05 47610331196.57731 -10719941.672147973
1691.399369085757 12100.0 1072.160726082977 2928.055279404627 5.9841596675235e-05 1070.0322864830143 3.974021283630282e-05 47289099204.01314 -10717679.021507598
1693.5118194609083 12100.0 1074.2783224047162 2927.6820466634003 6.0574718557870086e-05 1071.216436581934 3.974527907926822e-05 46956383471.07103 -10715411.899491899
1695.6242698360595 12100.0 1076.3977029770613 2927.3038803039913 6.134783240439096e-05 1072.455296725598 3.9750413608551025e-05 46611350953.64433 -10713140.302217236
1697.7367202112105 12100.0 1078.5187541288324 2926.920535402186 6.216480734289501e-05 1073.7541664550117 3.975561980332713e-05 46253076918.578316 -10710864.22602897
1699.8491705863617 12100.0 1080.6413509515114 2926.531743846551 6.303005881035528e-05 1075.1190896309497 3.976090136205312e-05 45880530488.15123 -10708583.667523703
1701.9616209615128 12100.0 1082.765355736483 2926.1372110809216 6.39486517055376e-05 1076.5569989447645 3.97662623472861e-05 45492557739.70326 -10706298.623574525
1704.0740713366642 12100.0 1084.8906161258928 2925.736612261511 6.492642828128246e-05 1078.0758883489166 3.977170723855961e-05 45087861423.400375 -10704009.09135985
1706.1865217118157 12100.0 1087.0169629077427 2925.329587655602 6.597016868054457e-05 1079.6850326523197 3.977724099569022e-05 44664975982.55747 -10701715.068396458
1708.2989720869662 12100.0 1089.1442073523067 2924.91573707508 6.708779572237111e-05 1081.395265933082 3.978286913535558e-05 44222237428.63649 -10699416.552577669
1710.4114224621173 12100.0 1091.2721379799768 2924.4946131275974 6.828863467459796e-05 1083.219336494773 3.9788597823935564e-05 43757745304.685974 -10697113.54221763
1712.5238728372692 12100.0 1093.4005165956914 2924.0657129235224 6.958375001926118e-05 1085.1723669575938 3.979443399158772e-05 43269314868.53599 -10694806.036103133
1714.6363232124206 12100.0 1095.5290733790025 2923.6284677959056 7.098638928337317e-05 1087.2724572443337 3.980038547364529e-05 42754418348.316055 -10692494.033554683
1716.7487735875718 12100.0 1097.6575007336214 2923.1822304161738 7.251257122590466e-05 1089.541488663263 3.980646118782461e-05 42210106366.609535 -10690177.534499034
1718.8612239627228 12100.0 1099.7854454829358 2922.7262584383125 7.418188408858703e-05 1092.0062114294071 3.981267135916278e-05 41632908434.14589 -10687856.539556257
1720.9736743378744 12100.0 1101.9124988326803 2922.259693429825 7.601858446759666e-05 1094.6997421343144 3.9819027809752154e-05 41018699222.7488 -10685531.050145244
1723.0861247130256 12100.0 1104.0381832555868 2921.7815333322237 7.805314741538284e-05 1097.663675804617 3.982554433742771e-05 40362519197.65959 -10683201.068613172
1725.1985750881768 12100.0 1106.1619350230321 2921.290595733175 8.032450076968846e-05 1100.9511315418604 3.983223722075345e-05 39658325537.93085 -10680866.598396445
1727.3110254633284 12100.0 1108.2830804679543 2920.785467937963 8.288334263633247e-05 1104.631271576736 3.9839125905453695e-05 38898639448.79755 -10678527.64422394
1729.423475838479 12100.0 1110.40080290474 2920.264437298219 8.579724009350005e-05 1108.796249666004 3.984623396217357e-05 38074028073.52271 -10676184.212378228
1731.5359262136305 12100.0 1112.5140951261856 2919.7253911293037 8.915878946946845e-05 1113.5723271816498 3.985359046214726e-05 37172313289.59049 -10673836.31103861
1733.6483765887815 12100.0 1114.621688715648 2919.1656675793793 9.309938142844025e-05 1119.138621869105 3.986123202678282e-05 36177293287.92737 -10671483.950743007
1735.7608269639327 12100.0 1116.7219438385218 2918.5818229813804 9.781410461714007e-05 1125.7610358291631 3.9869206024566663e-05 35066513496.8039 -10669127.14502965
1737.873277339084 12100.0 1118.8126663994044 2917.9692455203067 0.00010361153129717374 1133.8600764575556 3.987757587871747e-05 33806895325.304146 -10666765.911364606
1739.9857277142366 12100.0 1120.8907761061564 2917.3214532559277 0.00011102671713685956 1144.1647341958694 3.988643070859835e-05 32345041625.944885 -10664400.27255593
1742.0981780893924 12100.0 1122.9516265853308 2916.628654486147 0.0001210860972368348 1158.0724610610694 3.9895905096118804e-05 30588651885.25964 -10662030.259083627
1744.2106284645693 12100.0 1124.9875483973883 2915.8746545702793 0.0001357087279468326 1178.1910153009273 3.99062215577811e-05 28410520259.454403 -10659655.91338622
1746.323078839916 12100.0 1126.9857438681647 2915.032363842787 0.00015711432985416986 1207.5248273602986 3.9917752352706154e-05 25825126749.803196 -10657277.298346322
1748.4355292175512 12100.0 1128.9306581430137 2914.068811799526 0.0001829159319367478 1242.815843258933 3.9930951365607325e-05 23385426491.42378 -10654894.51047137
1750.5479796798218 12100.0 1130.8234966699965 2912.9868113549023 0.00019758107852447932 1263.0043822587238 3.994578332672827e-05 22234571887.213615 -10652507.678361693
1752.6604299653732 12100.0 1132.7133980183862 2911.891661924519 0.00017887937083321817 1237.9838925331665 3.996080675717676e-05 23706410898.260952 -10650116.893431831
1754.772880340294 12100.0 1134.6891379873268 2910.97316444382 0.0001286630266482343 1170.2093919173885 3.99734155646991e-05 29381717830.41436 -10647722.076676529
1756.885330715445 12100.0 1136.8100571492687 2910.3571619242493 7.599884777601985e-05 1098.950320406492 3.998187628732994e-05 40981428731.104324 -10645322.94444139
1758.9977810905964 12100.0 1139.059590021614 2910.006403219337 4.207997556392318e-05 1052.9407118806482 3.998669551766943e-05 57083826957.7449 -10642919.16701313
1761.1102314657476 12100.0 1141.3805079469457 2909.7974692489292 2.721472840824073e-05 1032.7476887801301 3.9989566706866024e-05 69826144497.52673 -10640510.530724866
1763.2226818408988 12100.0 1143.728900267277 2909.6366374758227 2.2743437344464987e-05 1026.7318099109364 3.9991777152265424e-05 74956037633.61479 -10638096.94764872
1765.3351322160502 12100.0 1146.086840255186 2909.4860259634834 2.1852759127865986e-05 1025.6411549162415 3.99938473536633e-05 76070223295.49251 -10635678.389635984
1767.4475825912016 12100.0 1148.4499502447434 2909.3364716060937 2.1755153909310505e-05 1025.6518630977837 3.99959032362327e-05 76195797849.0229 -10633254.844497416
1769.5600329663523 12100.0 1150.8175751478411 2909.1866032955877 2.1769973631426283e-05 1025.8201103539545 3.999796364667127e-05 76179789556.90524 -10630826.302579511
1771.672483341504 12100.0 1153.1896604411304 2909.0362919873896 2.1794976873643465e-05 1026.0025780342871 4.00000303607434e-05 76151080305.93889 -10628392.754460715
1773.7849337166545 12100.0 1155.5662102545612 2908.885528581946 2.1820646881004344e-05 1026.1857892446153 4.0002103505504786e-05 76121567662.54767 -10625954.190717872
1775.8973840918059 12100.0 1157.9472322179936 2908.7343110485294 2.1846435231205016e-05 1026.3689636031716 4.000418311085086e-05 76091931054.94685 -10623510.601911986
1778.009834466957 12100.0 1160.3327340912074 2908.582637605713 2.187232305858766e-05 1026.552077382265 4.000626920326613e-05 76062193025.27226 -10621061.978587665
1780.1222848421085 12100.0 1162.7227236391045 2908.4305064673617 2.1898310785626346e-05 1026.7351335984235 4.000836180931656e-05 76032354259.1665 -10618608.311273124
1782.2347352172594 12100.0 1165.1172086326405 2908.2779158341787 2.192439899212777e-05 1026.9181361483063 4.001046095576603e-05 76002414517.56946 -10616149.590480167
1784.3471855924106 12100.0 1167.5161968437023 2908.124863902179 2.195058826343463e-05 1027.1010894975225 4.001256666945992e-05 75972372556.60762 -10613685.80670418
1786.459635967562 12100.0 1169.9196960474364 2907.9713488533944 2.197687954340604e-05 1027.2839983799745 4.001467897745315e-05 75942228564.689 -10611216.950424133
1788.5720863427136 12100.0 1172.3277140185237 2907.8173688592674 2.2003273240280936e-05 1027.4668664020899 4.001679790696362e-05 75911981642.04953 -10608743.012102557
1790.6845367178641 12100.0 1174.7402585400268 2907.6629220840505 2.2029770327038745e-05 1027.6496970511519 4.001892348532565e-05 75881631982.69113 -10606263.982185572
1792.7969870930158 12100.0 1177.1573373950087 2907.5080066772002 2.205637131689758e-05 1027.8324961621229 4.0021055740094745e-05 75851178108.46921 -10603779.85110284
1412.5559195657956 12200.0 818.7016021655872 2960.5584721140804 3.458268607672293e-05 1009.1195096909674 3.930391549298074e-05 63660615887.182884 -10977229.804910224
1414.6683699409468 12200.0 820.4169580908492 2960.3826842228796 3.464916889456836e-05 1009.4434294659969 3.93062493643607e-05 63599145966.01984 -10975498.528206794
1416.7808203160978 12200.0 822.1353559754789 2960.2062555830457 3.47161634585342e-05 1009.7673573466298 3.930859202143038e-05 63537341348.22013 -10973763.624688426
1418.8932706912497 12200.0 823.8568002060056 2960.0291820313614 3.4783678085733155e-05 1010.0913103820817 3.931094352257205e-05 63475196850.49101 -10972025.087924484
1421.0057210664 12200.0 825.5812951470725 2959.8514593444197 3.485172064869335e-05 1010.415303448019 3.9313303927006197e-05 63412708548.65806 -10970282.911475094
1423.1181714415516 12200.0 827.3088451437652 2959.6730832535745 3.4920298959271426e-05 1010.7393514418094 3.931567329459358e-05 63349872279.98267 -10968537.088891182
1425.2306218167023 12200.0 829.0394545188174 2959.4940494239613 3.498942215088469e-05 1011.0634710462984 3.931805168611463e-05 63286683054.33892 -10966787.613714512
1427.3430721918542 12200.0 830.7731275688857 2959.3143534720793 3.5059098226177616e-05 1011.3876775903917 3.932043916303664e-05 63223136660.91239 -10965034.479477754
1429.4555225670053 12200.0 832.5098685724661 2959.1339909509484 3.512933596409169e-05 1011.7119872369093 3.9322835787711664e-05 63159228421.45039 -10963277.679704513
1431.567972942156 12200.0 834.2496817787178 2958.952957358932 3.520014433492824e-05 1012.0364177742017 3.932524162326008e-05 63094953255.09132 -10961517.207909388
1433.6804233173077 12200.0 835.9925714125857 2958.7712481310327 3.5271532697968244e-05 1012.3609856381019 3.9327656733687036e-05 63030306448.47325 -10959753.057598026
1435.7928736924594 12200.0 837.7385416738689 2958.5888586407023 3.5343510106630517e-05 1012.6857063251445 3.9330081183859146e-05 62965283124.59343 -10957985.22226718
1437.90532406761 12200.0 839.4875967409462 2958.4057841990325 3.541608625605056e-05 1013.0105984458036 3.9332515039516145e-05 62899878012.03048 -10956213.695404748
1440.0177744427608 12200.0 841.2397407558747 2958.222020053061 3.548927087762985e-05 1013.335680857865 3.933495836729417e-05 62834085975.976135 -10954438.470489843
1442.130224817913 12200.0 842.9949778378941 2958.037561382337 3.5563073949486676e-05 1013.6609701292591 3.9337411234772295e-05 62767901727.014175 -10952659.540992845
1444.2426751930636 12200.0 844.7533120773733 2957.852403300737 3.5637505720523426e-05 1013.9864841682468 3.933987371044932e-05 62701319940.10941 -10950876.900375474
1446.355125568215 12200.0 846.5147475367412 2957.6665408521544 3.5712576798606056e-05 1014.3122419477219 3.934234586380189e-05 62634334966.64296 -10949090.542090828
1448.4675759433655 12200.0 848.279288245365 2957.479969009694 3.578829754996477e-05 1014.6382634903497 3.9344827765296216e-05 62566941360.50174 -10947300.459583467
1450.5800263185176 12200.0 850.0469382004812 2957.2926826757453 3.58646797349119e-05 1014.9645682595763 3.9347319486388e-05 62499132432.9528 -10945506.646289455
1452.692476693669 12200.0 851.8177013676614 2957.1046766750496 3.59417337731437e-05 1015.2911739638442 3.934982109961565e-05 62430903611.968155 -10943709.09563647
1454.80492706882 12200.0 853.5915816859342 2956.91594576353 3.601947139660047e-05 1015.618101236658 3.93523326784838e-05 62362248278.515564 -10941907.801043823
1456.9173774439712 12200.0 855.3685830519535 2956.72648461524 3.609790437636991e-05 1015.9453714681483 3.935485429763794e-05 62293160087.10165 -10940102.755922554
1459.0298278191221 12200.0 857.1487093325704 2956.536287827692 3.617704526003152e-05 1016.2730053542748 3.93573860327946e-05 62223632792.67098 -10938293.953675501
1461.1422781942738 12200.0 858.9319643541239 2956.3453499131915 3.625690621037013e-05 1016.6010236844118 3.9359927960857746e-05 62153660023.09027 -10936481.387697374
1463.2547285694245 12200.0 860.7183519122191 2956.1536653059165 3.6337499411600766e-05 1016.9294476172342 3.9362480159825644e-05 62083235339.34364 -10934665.051374841
1465.3671789445762 12200.0 862.5078757600859 2955.96122835588 3.641883860755184e-05 1017.2583005149482 3.9365042708872355e-05 62012351499.02906 -10932844.938086582
1467.4796293197276 12200.0 864.3005396118388 2955.768033318526 3.65009370198519e-05 1017.5876048948778 3.936761568848742e-05 61941001773.12042 -10931021.0412034
1469.5920796948783 12200.0 866.0963471415453 2955.5740743705524 3.658380753369893e-05 1017.9173820382774 3.937019918026635e-05 61869179545.462585 -10929193.354088292
1471.7045300700295 12200.0 867.8953019878827 2955.3793455933965 3.6667465189769667e-05 1018.2476560870093 3.937279326713178e-05 61796877354.10557 -10927361.870096527
1473.8169804451813 12200.0 869.6974077387713 2955.1838409724533 3.6751924283113046e-05 1018.5784524262979 3.9375398033345116e-05 61724087579.87264 -10925526.58257574
1475.9294308203316 12200.0 871.5026679416187 2954.9875543971752 3.6837199603786475e-05 1018.9097941437097 3.937801356450655e-05 61650802675.24354 -10923687.484866034
1478.041881195483 12200.0 873.3110861005262 2954.790479662918 3.6923305806577786e-05 1019.2417062372429 3.938063994753175e-05 61577015053.93535 -10921844.570300063
1480.1543315706344 12200.0 875.1226656716317 2954.5926104631762 3.701025885693977e-05 1019.5742153349314 3.938327727075666e-05 61502716591.05009 -10919997.83220312
1482.266781945786 12200.0 876.9374100612476 2954.3939403870704 3.70980745655541e-05 1019.907346934829 3.938592562397243e-05 61427899357.45383 -10918147.263893262
1484.3792323209366 12200.0 878.7553226309828 2954.1944629194536 3.7186769235093015e-05 1020.2411272474473 3.9388585098425394e-05 61352554674.5345 -10916292.858681384
1486.4916826960884 12200.0 880.5764066893607 2953.9941714366564 3.727636021400847e-05 1020.5755852668775 3.9391255786875265e-05 61276674180.9321 -10914434.609871345
1488.60413307124 12200.0 882.4006654894911 2953.793059198743 3.736686512503295e-05 1020.9107476708118 3.9393937783699945e-05 61200249167.58163 -10912572.510760067
1490.716583446391 12200.0 884.2281022388488 2953.591119354864 3.745830084748896e-05 1021.2466426185832 3.939663118482567e-05 61123270640.559685 -10910706.55463765
1492.8290338215425 12200.0 886.0587200834416 2953.3883449407626 3.755068642899094e-05 1021.583300501578 3.939933608776191e-05 61045729162.92337 -10908836.734787479
1494.9414841966932 12200.0 887.8925221147947 2953.184728859692 3.7644040583684505e-05 1021.9207514726046 3.94020525918575e-05 60967615688.000885 -10906963.044486353
1497.053934571845 12200.0 889.7295113629662 2952.9802639052364 3.7738382292311695e-05 1022.2590260864638 3.940478079799796e-05 60888920297.98036 -10905085.47700461
1499.1663849469953 12200.0 891.5696908012033 2952.7749427352637 3.783373213921895e-05 1022.5981554326463 3.940752080895472e-05 60809632875.048805 -10903204.02560623
1501.278835322147 12200.0 893.4130633384921 2952.568757873806 3.7930110247420884e-05 1022.9381722843453 3.94102727293619e-05 60729743598.28163 -10901318.683548996
1503.3912856972984 12200.0 895.2596318200231 2952.361701719925 3.802753766074819e-05 1023.2791097992066 3.941303666559979e-05 60649241639.971436 -10899429.444084601
1505.5037360724493 12200.0 897.1093990243971 2952.1537665269166 3.81260363546047e-05 1023.6210020274926 3.941581272607436e-05 60568116538.36529 -10897536.300458806
1507.616186447601 12200.0 898.9623676622286 2951.9449444068264 3.822562857030149e-05 1023.9638840341 3.9418601021158976e-05 60486357170.44879 -10895639.245911561
1509.728636822752 12200.0 900.8185403728858 2951.735227327112 3.8326337445704645e-05 1024.3077911172384 3.942140166324098e-05 60403951927.76353 -10893738.273677174
1511.8410871979024 12200.0 902.6779197258875 2951.5246071046968 3.842818668288258e-05 1024.6527602195733 3.94242147668032e-05 60320889695.226875 -10891833.376984451
1513.9535375730545 12200.0 904.5405082125217 2951.3130753956743 3.853120120279e-05 1024.9988299067165 3.942704044856364e-05 60237158135.2399 -10889924.549056843
1516.0659879482057 12200.0 906.4063082472421 2951.10062370332 3.8635405455813115e-05 1025.3460381856542 3.9429878827370704e-05 60152745259.403 -10888011.783112627
1518.1784383233567 12200.0 908.2753221672028 2950.8872433643187 3.874082557141942e-05 1025.6944246782634 3.9432730024389455e-05 60067638151.27418 -10886095.07236505
1520.290888698508 12200.0 910.1475522257388 2950.6729255472032 3.884748920507766e-05 1026.0440318790074 3.9435594163124914e-05 59981823676.14659 -10884174.410022518
1522.4033390736593 12200.0 912.0230005872436 2950.4576612385995 3.895542341323024e-05 1026.3949011820634 3.943847136960831e-05 59895289126.129196 -10882249.789288769
1524.5157894488104 12200.0 913.9016693350859 2950.2414412556145 3.906465661653076e-05 1026.7470753152165 3.944136177223409e-05 59808020266.97128 -10880321.203363042
1526.6282398239614 12200.0 915.7835604576394 2950.0242562233843 3.91752184600801e-05 1027.1005998386208 3.944426550206263e-05 59720003052.17226 -10878388.645440292
1528.7406901991121 12200.0 917.6686758506112 2949.8060965770233 3.928713963379272e-05 1027.4555211007378 3.944718269279692e-05 59631222892.89527 -10876452.10871135
1530.8531405742644 12200.0 919.5570173105225 2949.5869525566095 3.9400451463334574e-05 1027.8118854662584 3.945011348085245e-05 59541665144.62522 -10874511.586363163
1532.965590949415 12200.0 921.448586539831 2949.3668141908643 3.951518619676414e-05 1028.1697421046963 3.945305800557835e-05 59451314021.180336 -10872567.071578968
1535.078041324566 12200.0 923.343385130167 2949.1456713086936 3.963137771880873e-05 1028.5291424484742 3.9456016409106085e-05 59360153764.134995 -10870618.557538526
1537.1904916997175 12200.0 925.2414145693183 2948.92351351418 3.974906070174523e-05 1028.890137664854 3.945898883668706e-05 59268167926.46894 -10868666.037418343
1539.302942074869 12200.0 927.1426762337796 2948.7003301903087 3.986827095322388e-05 1029.252780664809 3.946197543664603e-05 59175340012.0967 -10866709.504391901
1541.4153924500197 12200.0 929.0471713882871 2948.476110486169 3.9989045911482596e-05 1029.617127224486 3.946497636055574e-05 59081652354.26359 -10864748.951629885
1543.527842825171 12200.0 930.9549011741765 2948.2508433128623 4.01114237626382e-05 1029.9832348238838 3.946799176329514e-05 58987087068.43601 -10862784.372300435
1545.6402932003225 12200.0 932.8658666131087 2948.0245173342046 4.023544397582326e-05 1030.351162390766 3.947102180317743e-05 58891625759.79934 -10860815.759569414
1547.7527435754735 12200.0 934.7800685963593 2947.7971209565712 4.036114868051999e-05 1030.7209706554465 3.947406664208975e-05 58795249237.670876 -10858843.106600652
1549.8651939506253 12200.0 936.6975078871474 2947.568642320494 4.048857962570174e-05 1031.0927220192132 3.947712644560961e-05 58697938150.39949 -10856866.406556234
1551.9776443257765 12200.0 938.6181851103902 2947.3390692974804 4.061778170399841e-05 1031.466481907456 3.9480201383051465e-05 58599671988.45258 -10854885.652596772
1554.0900947009275 12200.0 940.5421007499099 2947.1083894651215 4.074880083310758e-05 1031.8423187492735 3.9483291627804284e-05 58500429521.38948 -10852900.83788171
1556.202545076079 12200.0 942.4692551381886 2946.876590112634 4.0881684401210804e-05 1032.220301580427 3.948639735726174e-05 58400189427.95754 -10850911.955569625
1558.3149954512298 12200.0 944.3996484624222 2946.6436582264214 4.1016481471441195e-05 1032.6005009201674 3.9489518753020094e-05 58298929561.344604 -10848918.998818541
1560.4274458263812 12200.0 946.333280751016 2946.409580472181 4.1153243782094985e-05 1032.982993720632 3.9492656001122666e-05 58196626330.92848 -10846921.96078625
1562.5398962015322 12200.0 948.270151861012 2946.174343189189 4.12920245918905e-05 1033.3678574797375 3.9495809292141345e-05 58093256038.17308 -10844920.834630664
1564.6523465766836 12200.0 950.2102614864707 2945.9379323741787 4.143287897386027e-05 1033.7551711184865 3.949897882139776e-05 57988793954.9897 -10842915.613510164
1566.7647969518353 12200.0 952.1536091426387 2945.7003336756584 4.1575864306651586e-05 1034.145018547478 3.9502164789044764e-05 57883214608.47914 -10840906.290583964
1568.8772473269858 12200.0 954.1001941608265 2945.461532370875 4.1721040809045036e-05 1034.5374866546179 3.9505367400380784e-05 57776491175.61803 -10838892.859012494
1570.9896977021376 12200.0 956.0500156800263 2945.22151335757 4.1868470462213965e-05 1034.93266577539 3.9508586865966205e-05 57668596460.82032 -10836875.31195779
1573.1021480772886 12200.0 958.0030726399273 2944.980261137928 4.201821747138419e-05 1035.3306480633705 3.951182340184459e-05 57559502145.032394 -10834853.642583922
1575.2145984524402 12200.0 959.9593637785874 2944.7377598025614 4.217035006484824e-05 1035.731530314085 3.951507722976385e-05 57449178879.92102 -10832827.844057402
1577.3270488275907 12200.0 961.9188876147382 2944.493993010168 4.232493783653418e-05 1036.1354151521493 3.951834857745562e-05 57337595655.72469 -10830797.909547634
1579.439499202742 12200.0 963.8816424407996 2944.248943979369 4.2482054045806016e-05 1036.542406322744 3.9521637678751725e-05 57224721260.12147 -10828763.832227388
1581.5519495778933 12200.0 965.8476263228804 2944.0025954606103 4.2641775133164706e-05 1036.9526127406082 3.952494477396831e-05 57110522822.35904 -10826725.605273282
1583.6643999530445 12200.0 967.816837078426 2943.75492971938 4.28041804841701e-05 1037.3661496653012 3.9528270110138695e-05 56994966069.123886 -10824683.22186626
1585.7768503281957 12200.0 969.7892722715624 2943.505928523777 4.2969353117125514e-05 1037.783134257373 3.953161394118797e-05 56878015815.18849 -10822636.675192153
1587.8893007033469 12200.0 971.7649292075075 2943.2555731069765 4.3137379609936635e-05 1038.2036908253067 3.9534976528445256e-05 56759635353.74769 -10820585.958442202
1590.0017510784985 12200.0 973.7438049078919 2943.0038441626616 4.330835098586152e-05 1038.627949175231 3.953835814071354e-05 56639786289.911644 -10818531.064813629
1592.1142014536492 12200.0 975.7258961112238 2942.750721802363 4.348236183444568e-05 1039.0560432460727 3.9541759054851715e-05 56518428899.40872 -10816471.987510243
1594.2266518288002 12200.0 977.7111992533319 2942.49618554922 4.365951122590511e-05 1039.4881144838937 3.9545179555867795e-05 56395521919.62552 -10814408.719743058
1596.3391022039518 12200.0 979.6997104547918 2942.240214291935 4.3839903099518424e-05 1039.9243091166718 3.9548619937547486e-05 56271022490.18669 -10812341.254730942
1598.4515525791028 12200.0 981.6914255116135 2941.9827862699494 4.4023645865681536e-05 1040.364781894731 3.9552080502663736e-05 56144885727.44486 -10810269.585701287
