# This is a data table for enstatite and qtz computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 181 181
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
1847.8162306036584 17800.0 889.7564349854365 3080.940993658348 3.065500269331519e-05 1256.0535239348997 4.6901307197194546e-05 80483154901.94354 -13409423.773167768
1850.4124305820403 17800.0 891.5971783651039 3080.7670268616293 3.0697624503379064e-05 1256.380448444698 4.690395565133076e-05 80423343187.0161 -13407111.400219746
1853.0086305604223 17800.0 893.4412496895529 3080.5925125808317 3.074048942283902e-05 1256.7071180243818 4.690661274085287e-05 80363258276.78418 -13404794.244017376
1855.6048305388038 17800.0 895.2886544773355 3080.417448117959 3.07836010545737e-05 1257.0335418823142 4.690927850973094e-05 80302898003.48747 -13402472.295913488
1858.201030517186 17800.0 897.1393982400186 3080.241830746319 3.082696239740982e-05 1257.359729789796 4.6911953002400694e-05 80242259267.7926 -13400145.547246581
1860.7972304955667 17800.0 898.993486485444 3080.065657715135 3.087057686350953e-05 1257.6856935025532 4.691463626369368e-05 80181338684.20105 -13397813.989340853
1863.3934304739485 17800.0 900.8509247084148 3079.888926241928 3.0914447963518204e-05 1258.0114420040459 4.6917328338953667e-05 80120134017.66812 -13395477.613506226
1865.9896304523309 17800.0 902.7117184079252 3079.7116335194255 3.095857864656892e-05 1258.3369864292954 4.692002927393187e-05 80058641630.173 -13393136.411038341
1868.5858304307128 17800.0 904.5758730634116 3079.533776713293 3.1002973054238346e-05 1258.6623400130027 4.6922739114821886e-05 79996858397.96147 -13390790.373218598
1871.1820304090945 17800.0 906.4433941519819 3079.3553529545193 3.104763448183951e-05 1258.987510570577 4.692545790837612e-05 79934780835.77667 -13388439.49131416
1873.7782303874756 17800.0 908.3142871470191 3079.1763593486207 3.109256639920109e-05 1259.3125102463714 4.692818570176605e-05 79872406445.6501 -13386083.756577991
1876.3744303658575 17800.0 910.1885575065389 3078.9967929733707 3.113777270853742e-05 1259.6373503029602 4.693092254261719e-05 79809731339.30977 -13383723.160248853
1878.9706303442395 17800.0 912.0662106871605 3078.8166508673744 3.118325758589825e-05 1259.9620427101993 4.693366847918369e-05 79746751748.70169 -13381357.693551343
1881.566830322621 17800.0 913.9472521278076 3078.6359300461413 3.1229023977208553e-05 1260.2865977769477 4.6936423560103867e-05 79683465049.0546 -13378987.34769592
1884.1630303010031 17800.0 915.8316872706637 3078.454627491419 3.1275076768122256e-05 1260.611027618429 4.6939187834563196e-05 79619867312.92957 -13376612.113878908
1886.7592302793842 17800.0 917.7195215346292 3078.2727401489365 3.132141975133978e-05 1260.9353443940086 4.6941961352329235e-05 79555954577.72888 -13374231.983282538
1889.3554302577656 17800.0 919.6107603413984 3078.0902649345458 3.136805626424848e-05 1261.2595586383252 4.694474416365847e-05 79491723942.98856 -13371846.947074968
1891.9516302361471 17800.0 921.5054090940394 3077.907198735779 3.141499140227587e-05 1261.5836835791472 4.694753631927306e-05 79427170980.96303 -13369456.996410305
1894.5478302145286 17800.0 923.403473190032 3077.7235383927973 3.146222943121316e-05 1261.9077314242775 4.6950337870651856e-05 79362291859.05461 -13367062.12242863
1897.1440301929113 17800.0 925.3049580110237 3077.539280719801 3.1509774278330036e-05 1262.2317136625995 4.6953148869704456e-05 79297083256.45657 -13364662.31625604
1899.7402301712925 17800.0 927.2098689349368 3077.354422495139 3.155763053523764e-05 1262.555643091421 4.695596936892252e-05 79231540260.17787 -13362257.569004657
1902.3364301496742 17800.0 929.1182113196701 3077.1689604582907 3.1605802939183336e-05 1262.8795322434364 4.6958799421426375e-05 79165660030.19214 -13359847.871772675
1904.9326301280557 17800.0 931.0299905198626 3076.982891313723 3.1654295917638055e-05 1263.2033941810764 4.696163908090675e-05 79099437206.77618 -13357433.215644369
1907.5288301064377 17800.0 932.9452118682675 3076.79621172558 3.170311435448716e-05 1263.5272427724242 4.696448840170633e-05 79032868036.27867 -13355013.591690155
1910.1250300848196 17800.0 934.8638806915842 3076.6089183215404 3.175226301436217e-05 1263.8510887234625 4.6967347438761497e-05 78965948348.46707 -13352588.990966603
1912.7212300632011 17800.0 936.7860023039393 3076.421007688276 3.180174712336901e-05 1264.1749477018323 4.6970216247672214e-05 78898673792.71234 -13350159.404516472
1915.3174300415833 17800.0 938.711581998039 3076.232476375306 3.18515714217718e-05 1264.4988326475684 4.6973094884643795e-05 78831039377.63066 -13347724.823368747
1917.9136300199643 17800.0 940.640625061933 3076.0433208874097 3.190174154975718e-05 1264.8227565634884 4.697598340660334e-05 78763040708.37837 -13345285.238538686
1920.5098299983463 17800.0 942.5731367617846 3075.8535376869604 3.1952262209400936e-05 1265.1467341648301 4.6978881871164773e-05 78694673291.02351 -13342840.641027847
1923.1060299767287 17800.0 944.5091223535128 3075.6631232008212 3.200313926849392e-05 1265.470779754357 4.6981790336524134e-05 78625931998.40099 -13340391.021824118
1925.70222995511 17800.0 946.4485870720819 3075.472073801336 3.205437815641113e-05 1265.794906905346 4.698470886175055e-05 78556812223.57341 -13337936.37190178
1928.2984299334914 17800.0 948.391536144074 3075.2803858269517 3.210598420886596e-05 1266.1191309114733 4.6987637506471945e-05 78487308654.82056 -13335476.682221523
1930.8946299118727 17800.0 950.337974769529 3075.0880555632075 3.215796399691182e-05 1266.443466173844 4.699057633116608e-05 78417416426.11624 -13333011.94373051
1933.4908298902544 17800.0 952.2879081424326 3074.8950792511673 3.2210322768882813e-05 1266.7679282014033 4.6993525397032496e-05 78347129973.17505 -13330542.147362415
1936.0870298686364 17800.0 954.2413414265029 3074.701453084417 3.226306703116054e-05 1267.0925326630986 4.6996484766039067e-05 78276443800.01376 -13328067.284037448
1938.683229847017 17800.0 956.1982797784731 3074.5071732098736 3.23162027466056e-05 1267.4172940630083 4.699945450091036e-05 78205353085.37772 -13325587.344662447
1941.2794298253993 17800.0 958.1587283280678 3074.3122357194566 3.2369736618465926e-05 1267.74222887951 4.7002434665255715e-05 78133851560.84567 -13323102.320130873
1943.8756298037813 17800.0 960.1226921915077 3074.1166366615616 3.2423674561384755e-05 1268.0673536174231 4.7005425323394595e-05 78061933789.09265 -13320612.2013229
1946.4718297821635 17800.0 962.0901764575392 3073.920372025882 3.247802372951538e-05 1268.3926847871594 4.7008426540589424e-05 77989593651.17372 -13318116.979105454
1949.068029760545 17800.0 964.0611862009391 3073.7234377548816 3.2532791091143805e-05 1268.7182374259808 4.701143838287098e-05 77916825331.58844 -13315616.644332258
1951.6642297389265 17800.0 966.0357264732011 3073.525829729386 3.258798320953054e-05 1269.0440307785202 4.701446091725957e-05 77843622866.43695 -13313111.187843904
1954.260429717308 17800.0 968.0138022983447 3073.327543783098 3.2643607791484316e-05 1269.3700807930206 4.7017494211543814e-05 77769979322.23686 -13310600.60046789
1956.8566296956901 17800.0 969.9954186868854 3073.1285756813463 3.269967190654849e-05 1269.696405831053 4.702053833460668e-05 77695888601.20242 -13308084.873018697
1959.452829674071 17800.0 971.9805806139484 3072.9289211462547 3.2756182834622485e-05 1270.0230239390087 4.7023593356041235e-05 77621344165.46016 -13305563.996297842
1962.0490296524526 17800.0 973.9692930416204 3072.728575827123 3.281314887740686e-05 1270.3499527331555 4.702665934660472e-05 77546339341.77116 -13303037.96109394
1964.6452296308346 17800.0 975.9615608975291 3072.5275353179927 3.287057758495723e-05 1270.6772113011907 4.7029736377950756e-05 77470866952.34901 -13300506.75818277
1967.241429609216 17800.0 977.9573890911415 3072.3257951500977 3.2928477459634316e-05 1271.00481932555 4.7032824522745794e-05 77394919766.5781 -13297970.37832733
1969.8376295875976 17800.0 979.9567824951373 3072.123350787366 3.298685664002517e-05 1271.332795425148 4.703592385473894e-05 77318490947.21823 -13295428.812277941
1972.43382956598 17800.0 981.9597459668294 3071.920197630289 3.304572360436014e-05 1271.661159851707 4.703903444870375e-05 77241572276.25325 -13292882.050772268
1975.0300295443612 17800.0 983.9662843211554 3071.716331013705 3.3105087410708794e-05 1271.989933407707 4.704215638047317e-05 77164156970.47624 -13290330.084535442
1977.626229522744 17800.0 985.976402355358 3071.5117461985064 3.316495708334018e-05 1272.319134824836 4.7045289727067574e-05 77086236801.5489 -13287772.9042801
1980.2224295011251 17800.0 987.9901048303582 3071.3064383770343 3.3225341617270375e-05 1272.648787812597 4.7048434566613286e-05 77007803066.43948 -13285210.500706477
1982.8186294795066 17800.0 990.0073964730836 3071.1004026731453 3.3286251040943275e-05 1272.9789136828306 4.705159097834257e-05 76928848351.87376 -13282642.864502497
1985.4148294578888 17800.0 992.0282819811255 3070.8936341270905 3.334769501446102e-05 1273.3095328390734 4.7054759042826484e-05 76849364258.15367 -13280069.98634384
1988.0110294362703 17800.0 994.0527660204098 3070.6861277069934 3.340968319625926e-05 1273.6406684400324 4.705793884180021e-05 76769341557.64009 -13277491.85689403
1990.6072294146513 17800.0 996.0808532182127 3070.4778783089214 3.3472226466982e-05 1273.9723454928032 4.70611304581631e-05 76688771005.86229 -13274908.466804532
1993.2034293930342 17800.0 998.1125481636263 3070.2688807341815 3.353533534284892e-05 1274.304585001618 4.7064333976327905e-05 76607644506.36249 -13272319.80671485
1995.7996293714143 17800.0 1000.1478554191999 3070.059129713709 3.359902064050308e-05 1274.6374123188375 4.7067549481848255e-05 76525951623.49805 -13269725.867252598
1998.3958293497972 17800.0 1002.186779494863 3069.8486198853684 3.366329389472094e-05 1274.970852858392 4.707077706176788e-05 76443683080.01448 -13267126.639033617
2000.9920293281784 17800.0 1004.2293248730712 3069.6373458031558 3.372816671398148e-05 1275.3049314025416 4.7074016804480926e-05 76360829088.49725 -13264522.112662077
2003.5882293065604 17800.0 1006.2754959850572 3069.4253019266575 3.3793650829221746e-05 1275.639673960075 4.707726879989496e-05 76277379216.3876 -13261912.278730571
2006.1844292849419 17800.0 1008.3252972299233 3069.2124826325316 3.3859758169553223e-05 1275.9751073485008 4.70805331392563e-05 76193322898.06166 -13259297.12782023
2008.7806292633243 17800.0 1010.3787329522893 3068.9988821948664 3.392650207139607e-05 1276.311258434466 4.708380991545273e-05 76108649583.68472 -13256676.650500834
2011.376829241706 17800.0 1012.435807463713 3068.784494787559 3.399389546170912e-05 1276.6481556062658 4.708709922297858e-05 76023347884.43764 -13254050.837330928
2013.9730292200868 17800.0 1014.496525015682 3068.569314488972 3.4061951745295006e-05 1276.9858290148013 4.709040115786483e-05 75937406512.43875 -13251419.67885794
2016.5692291984685 17800.0 1016.5608898201026 3068.353335272169 3.413068465449711e-05 1277.32430511708 4.7093715817830525e-05 75850813501.12422 -13248783.1656183
2019.165429176851 17800.0 1018.6289060399868 3068.1365510019928 3.420010857842741e-05 1277.6636158908254 4.709704330232926e-05 75763557210.30737 -13246141.288137585
2021.761629155232 17800.0 1020.7005777801387 3067.9189554344175 3.4270238071427544e-05 1278.003793614549 4.710038371256087e-05 75675624556.8815 -13243494.03693062
2024.3578291336146 17800.0 1022.7759090946056 3067.700542214386 3.434108875370387e-05 1278.3448688681588 4.710373715150636e-05 75587003648.47562 -13240841.402501652
2026.9540291119959 17800.0 1024.8549039838836 3067.4813048645583 3.441267601656294e-05 1278.6868744058258 4.710710372410249e-05 75497680041.03204 -13238183.375344459
2029.5502290903776 17800.0 1026.9375663897954 3067.26123679301 3.4485015898798824e-05 1279.0298454195106 4.71104835371254e-05 75407641059.82098 -13235519.945942517
2032.14642906876 17800.0 1029.0239001917653 3067.040331279718 3.455812520560968e-05 1279.3738145217726 4.7113876699400137e-05 75316872278.89624 -13232851.10476914
2034.74262904714 17800.0 1031.1139092179947 3066.818581479722 3.463202134064944e-05 1279.718818618127 4.7117283321754075e-05 75225359504.78151 -13230176.842287647
2037.3388290255225 17800.0 1033.2075972193852 3066.595980412645 3.4706722553462066e-05 1280.064895427079 4.712070351717994e-05 75133087175.53506 -13227497.148951503
2039.935029003904 17800.0 1035.3049678918906 3066.3725209643553 3.478224661150324e-05 1280.4120823679516 4.7124137400812467e-05 75040040470.19708 -13224812.015204513
2042.5312289822862 17800.0 1037.4060248541646 3066.1481958772542 3.4858612734527624e-05 1280.7604180934043 4.712758509007981e-05 74946203154.6255 -13222121.431480987
2045.1274289606677 17800.0 1039.5107716647908 3065.922997752701 3.4935840892552784e-05 1281.1099423619885 4.7131046704668555e-05 74851559543.33328 -13219425.388205914
2047.7236289390496 17800.0 1041.6192118003964 3065.6969190367768 3.5013951336232886e-05 1281.4606978394968 4.713452236674493e-05 74756092083.66843 -13216723.875795143
2050.319828917431 17800.0 1043.7313486668281 3065.4699520227123 3.509296492527972e-05 1281.8127265635462 4.713801220091991e-05 74659783245.44704 -13214016.884655595
2052.916028895813 17800.0 1045.8471855889075 3065.2420888472684 3.5172904082733687e-05 1282.166073881709 4.714151633430738e-05 74562615665.19891 -13211304.405185452
2055.512228874195 17800.0 1047.9667258085683 3065.013321470467 3.525379132421275e-05 1282.520784906948 4.714503489683848e-05 74464569413.74681 -13208586.427774362
2058.108428852576 17800.0 1050.0899724862538 3064.7836416909067 3.5335649986480424e-05 1282.8769063489517 4.714856802102877e-05 74365626612.66554 -13205862.942803672
2060.7046288309575 17800.0 1052.2169286930002 3064.5530411217273 3.5418504485939235e-05 1283.2344869128033 4.715211584235076e-05 74265766513.37624 -13203133.940646628
2063.300828809339 17800.0 1054.3475974104367 3064.3215111968525 3.55023797408249e-05 1283.5935781274313 4.7155678499140774e-05 74164968872.1789 -13200399.411668621
2065.897028787721 17800.0 1056.4819815200754 3064.0890431590824 3.5587302010682715e-05 1283.9542312320616 4.715925613278523e-05 74063211786.4619 -13197659.346227422
2068.4932287661027 17800.0 1058.6200838135555 3063.8556280512194 3.56732991457585e-05 1284.3165005469195 4.716284888786031e-05 73960473753.76408 -13194913.734673452
2071.0894287444844 17800.0 1060.761906970758 3063.621256707961 3.576039885630966e-05 1284.680442167298 4.716645691226004e-05 73856731522.59824 -13192162.567350006
2073.685628722866 17800.0 1062.9074535742402 3063.3859197576357 3.5848630202582095e-05 1285.0461131343582 4.7170080357172994e-05 73751961471.233 -13189405.834593557
2076.2818287012474 17800.0 1065.0567260901444 3063.1496076042813 3.593802381653042e-05 1285.413573770044 4.7173719377361707e-05 73646139558.42825 -13186643.526734024
2078.8780286796286 17800.0 1067.2097268747166 3062.9123104218356 3.602861162233925e-05 1285.7828871077068 4.717737413125578e-05 73539239274.08592 -13183875.63409505
2081.4742286580117 17800.0 1069.3664581570774 3062.6740181468276 3.6120426532401094e-05 1286.1541173253797 4.718104478106834e-05 73431235081.86542 -13181102.146994343
2084.0704286363925 17800.0 1071.5269220508635 3062.4347204672986 3.6213502728006475e-05 1286.5273311395783 4.718473149297061e-05 73322098838.04425 -13178323.055743951
2086.6666286147747 17800.0 1073.6911205323413 3062.194406817025 3.630787558138254e-05 1286.902598313548 4.718843443718506e-05 73211802755.7261 -13175538.350650618
2089.262828593156 17800.0 1075.8590554501861 3061.953066359175 3.6403582378160186e-05 1287.2799910979786 4.719215378824156e-05 73100316647.16216 -13172748.02201612
2091.8590285715377 17800.0 1078.0307285054587 3061.7106879775374 3.6500662498416314e-05 1287.6595852926935 4.719588972511701e-05 72987610344.2568 -13169952.060137618
2094.4552285499194 17800.0 1080.2061412576586 3061.4672602654973 3.6599155429607275e-05 1288.0414578894713 4.719964243141003e-05 72873651817.20973 -13167150.455308037
2097.051428528301 17800.0 1082.3852951126173 3061.222771520312 3.669910379099503e-05 1288.4256917281632 4.720341209543403e-05 72758407550.50111 -13164343.197816452
2099.647628506683 17800.0 1084.5681913127191 3060.9772097132372 3.680055144698901e-05 1288.812370911401 4.7207198910682925e-05 72641843303.91995 -13161530.277948495
2102.243828485064 17800.0 1086.754830940161 3060.7305624966725 3.690354425003587e-05 1289.2015840956924 4.721100307572633e-05 72523922849.8092 -13158711.68598677
2104.840028463447 17800.0 1088.9452148959972 3060.482817175838 3.700813048660102e-05 1289.593423339341 4.721482479465194e-05 72404608999.7762 -13155887.412211312
2107.4362284418285 17800.0 1091.1393439071253 3060.23396069557 3.711436032282171e-05 1289.9879854592727 4.7218664277275094e-05 72283862487.39516 -13153057.446900023
2110.0324284202097 17800.0 1093.3372185006738 3059.983979627891 3.7222285747168315e-05 1290.3853704660507 4.722252173933666e-05 72161643057.92014 -13150221.780329188
2112.628628398591 17800.0 1095.5388390161097 3059.732860159597 3.733196232413176e-05 1290.7856833345977 4.722639740270097e-05 72037907596.24648 -13147380.402773948
2115.2248283769727 17800.0 1097.7442055735737 3059.4805880564863 3.744344746002242e-05 1291.189034206453 4.723029149591457e-05 71912612567.16208 -13144533.304508852
2117.821028355355 17800.0 1099.9533180850558 3059.2271486683453 3.7556801018169353e-05 1291.5955375568642 4.723420425413642e-05 71785711071.97208 -13141680.475808388
2120.417228333737 17800.0 1102.1661762255244 3058.972526887192 3.767208705869188e-05 1292.0053138994606 4.7238135919789784e-05 71657155476.8756 -13138821.906947587
2123.0134283121183 17800.0 1104.3827794380486 3058.71670713874 3.7789371688078346e-05 1292.4184894867565 4.724208674270194e-05 71526894566.17769 -13135957.588202605
2125.6096282905 17800.0 1106.6031269058585 3058.4596733542767 3.790872451928481e-05 1292.8351967827755 4.7246056980546564e-05 71394875849.08075 -13133087.509851383
2128.2058282688818 17800.0 1108.8272175556049 3058.2014089486133 3.803021910708116e-05 1293.255573621753 4.725004689919297e-05 71261044065.93646 -13130211.662174303
2130.8020282472635 17800.0 1111.0550500322133 3057.9418967920315 3.81539323718465e-05 1293.679766523756 4.725405677314848e-05 71125341415.28029 -13127330.035454892
2133.3982282256447 17800.0 1113.2866226905026 3057.6811191845304 3.827994569761397e-05 1294.1079276671385 4.72580868859659e-05 70987706787.66692 -13124442.619980555
2135.9944282040265 17800.0 1115.521933580283 3057.419057822581 3.840834446732648e-05 1294.5402192874822 4.7262137530767356e-05 70848076816.31184 -13121549.406043364
2138.5906281824077 17800.0 1117.7609804226086 3057.1556937726946 3.8539218995795285e-05 1294.9768107645632 4.726620901066344e-05 70706384507.59627 -13118650.383940866
2141.1868281607904 17800.0 1120.0037606046535 3056.8910074337437 3.867266455001878e-05 1295.4178804624623 4.727030163934687e-05 70562559812.49597 -13115745.543976946
2143.783028139171 17800.0 1122.2502711494453 3056.624978497822 3.880878149470069e-05 1295.8636163144688 4.727441574170953e-05 70416529092.16135 -13112834.876462733
2146.3792281175533 17800.0 1124.5005087084137 3056.3575859186913 3.894767589328712e-05 1296.3142183122625 4.7278551654343026e-05 70268214301.54002 -13109918.371717548
2148.9754280959355 17800.0 1126.754469522275 3056.0888078682233 3.908946006356693e-05 1296.769896921469 4.728270972622558e-05 70117533897.89027 -13106996.020069936
2151.5716280743163 17800.0 1129.0121494187042 3055.818621685392 3.923425343080941e-05 1297.2308736956793 4.7286890319525265e-05 69964402049.29466 -13104067.811858717
2154.1678280526985 17800.0 1131.2735437708907 3055.547003831341 3.9382181857120824e-05 1297.6973842428285 4.7291093810310125e-05 69808728054.43793 -13101133.737434113
2156.7640280310798 17800.0 1133.5386474845 3055.273929843021 3.9533378795416314e-05 1298.1696782736242 4.729532058928162e-05 69650415850.51402 -13098193.787158951
2159.3602280094615 17800.0 1135.8074549557641 3054.9993742710926 3.96879869564206e-05 1298.648021214029 4.729957106275251e-05 69489364441.14572 -13095247.951409927
2161.9564279878437 17800.0 1138.0799600523897 3054.7233106156714 3.9846157345891664e-05 1299.1326930437247 4.7303845653659665e-05 69325466671.38805 -13092296.220578946
2164.552627966226 17800.0 1140.3561560753733 3054.445711267418 4.0008050564703555e-05 1299.6239936337588 4.7308144802495374e-05 69158609703.3431 -13089338.585074555
2167.1488279446066 17800.0 1142.6360357208177 3054.166547438945 4.0173838538894256e-05 1300.122241810957 4.7312468968390025e-05 68988673213.80911 -13086375.035323447
2169.7450279229884 17800.0 1144.9195910445414 3053.8857890745353 4.034370385685819e-05 1300.6277764256613 4.731681863053236e-05 68815530231.30907 -13083405.561772082
2172.3412279013714 17800.0 1147.2068134197034 3053.603404786276 4.0517841372974084e-05 1301.1409592621967 4.7321194289182314e-05 68639045943.85722 -13080430.15488841
2174.937427879752 17800.0 1149.4976934907027 3053.3193617467327 4.0696460917483594e-05 1301.6621785898078 4.732559646735899e-05 68459076860.31619 -13077448.805163683
2177.5336278581335 17800.0 1151.7922211177647 3053.033625592283 4.087978624075425e-05 1302.1918480616405 4.733002571236575e-05 68275470201.830345 -13074461.503114434
2180.1298278365152 17800.0 1154.0903853341006 3052.7461603228394 4.106805720471085e-05 1302.7304115810903 4.7334482597373425e-05 68088063462.88254 -13071468.239284549
2182.726027814897 17800.0 1156.392174272798 3052.4569281761997 4.126153172505169e-05 1303.2783456013303 4.73389677233994e-05 67896683405.09978 -13068469.004247528
2185.3222277932787 17800.0 1158.697575115133 3052.1658895040796 4.146048721064445e-05 1303.8361631578618 4.734348172126338e-05 67701144679.54876 -13065463.78860885
2187.918427771661 17800.0 1161.0065740025602 3051.873002621322 4.166522253127486e-05 1304.4044150798366 4.734802525396226e-05 67501249447.39883 -13062452.583008602
2190.514627750041 17800.0 1163.3191559799016 3051.5782236650725 4.1876060142509635e-05 1304.9836964967617 4.735259901889367e-05 67296785181.034 -13059435.378124194
2193.110827728424 17800.0 1165.635304883588 3051.281506401672 4.2093349104379504e-05 1305.5746499731179 4.7357203750894406e-05 67087525161.603905 -13056412.164673394
2195.7070277068055 17800.0 1167.955003272742 3050.9828020540804 4.231746672913868e-05 1306.1779698721982 4.7361840224964545e-05 66873224914.29352 -13053382.93341751
2198.303227685188 17800.0 1170.2782323011197 3050.6820590845778 4.2548822470065855e-05 1306.794411483489 4.736650925969006e-05 66653621767.437706 -13050347.6751649
2200.89942766357 17800.0 1172.6049716146663 3050.379222960551 4.2787862176436556e-05 1307.4247929602634 4.737121172093321e-05 66428432422.58994 -13047306.38077471
2203.495627641951 17800.0 1174.9351992155425 3050.074235895914 4.303507094860527e-05 1308.0700068990368 4.737594852590701e-05 66197351394.70008 -13044259.041160986
2206.091827620332 17800.0 1177.2688913173042 3049.767036559947 4.3290978188897715e-05 1308.7310261325265 4.738072064776206e-05 65960048166.62667 -13041205.647297105
2208.6880275987137 17800.0 1179.606022187043 3049.457559758119 4.355616349617572e-05 1309.4089147296884 4.7385529120615684e-05 65716164584.156525 -13038146.190220611
2211.2842275770963 17800.0 1181.946563960053 3049.1457360654813 4.3831262615078624e-05 1310.1048388204376 4.739037504532607e-05 65465312199.656784 -13035080.661038503
2213.8804275554776 17800.0 1184.2904864419252 3048.8314914164416 4.411697456671639e-05 1310.8200810480412 4.739525959595339e-05 65207067520.349625 -13032009.050933005
2216.4766275338584 17800.0 1186.6377568701282 3048.514746649519 4.44140696891916e-05 1311.5560550961177 4.740018402693095e-05 64940969265.46809 -13028931.351167908
1749.1606314251542 17900.0 822.2834034287371 3087.5440084308257 2.9142268657184935e-05 1243.3014570960427 4.6801004165585616e-05 82673423117.24237 -13490506.910773851
1751.756831403536 17900.0 824.0020100357942 3087.389282569528 2.9177391850390496e-05 1243.644718195347 4.680334961833432e-05 82622379014.0125 -13488369.869717432
1754.353031381918 17900.0 825.7237332421355 3087.2340968025123 2.9212668291906746e-05 1243.987380847675 4.68057022788329e-05 82571144230.36469 -13486228.362772567
1756.9492313602989 17900.0 827.448578660842 3087.0784491878258 2.9248099636783065e-05 1244.329453394668 4.680806217866484e-05 82519715814.96524 -13484082.381840646
1759.545431338681 17900.0 829.1765519087203 3086.922337783988 2.9283687819368922e-05 1244.6709432970872 4.681042934942525e-05 82468093290.53796 -13481931.918808503
1762.1416313170632 17900.0 830.9076586011797 3086.7657606200564 2.93194348956871e-05 1245.011859475515 4.681280382317491e-05 82416274415.71707 -13479776.965548366
1764.7378312954445 17900.0 832.6419043531641 3086.608715716376 2.9355341502657427e-05 1245.3522091272118 4.681518563212594e-05 82364258232.77524 -13477617.51391791
1767.334031273827 17900.0 834.379294782877 3086.451201084587 2.9391410597952194e-05 1245.6920007463852 4.68175748086418e-05 82312042532.12466 -13475453.555760205
1769.930231252208 17900.0 836.1198355043307 3086.2932147030806 2.942764396998818e-05 1246.031242937271 4.681997138560982e-05 82259625964.79959 -13473285.082903754
1772.5264312305897 17900.0 837.8635321343318 3086.134754553087 2.9464042321693623e-05 1246.3699430934744 4.682237539589405e-05 82207007027.33942 -13471112.087162483
1775.1226312089714 17900.0 839.6103902887553 3085.9758185895257 2.9500608571058665e-05 1246.708110389679 4.682478687277762e-05 82154183225.37099 -13468934.560335726
1777.7188311873522 17900.0 841.3604155811481 3085.8164047517644 2.9537344545930136e-05 1247.0457527822136 4.6827205849799795e-05 82101153760.68275 -13466752.49420825
1780.315031165735 17900.0 843.1136136273853 3085.6565109651715 2.9574251542731775e-05 1247.3828783487372 4.682963236073265e-05 82047916257.33505 -13464565.88055024
1782.9112311441163 17900.0 844.8699900405481 3085.496135138826 2.9611332190760358e-05 1247.719495279956 4.683206643961603e-05 81994469612.89897 -13462374.711117309
1785.5074311224982 17900.0 846.6295504355803 3085.335275161702 2.9648588397146976e-05 1248.0556127103612 4.6834508120815733e-05 81940811320.61227 -13460178.977650484
1788.1036311008797 17900.0 848.3923004218377 3085.1739289057505 2.9686021718309104e-05 1248.3912387225641 4.683695743897697e-05 81886939478.28368 -13457978.671876233
1790.6998310792621 17900.0 850.1582456133328 3085.012094230518 2.972363461922716e-05 1248.7263813575075 4.6839414428954475e-05 81832853200.86084 -13455773.785506453
1793.296031057643 17900.0 851.9273916184902 3084.849768970127 2.9761429178820668e-05 1249.0610505702914 4.684187912601046e-05 81778549455.78212 -13453564.31023847
1795.8922310360254 17900.0 853.6997440448031 3084.6869509486287 2.979940738985125e-05 1249.3952534665252 4.684435156558175e-05 81724026895.26291 -13451350.237755049
1798.4884310144068 17900.0 855.475308502093 3084.523637964686 2.983757136675417e-05 1249.728998749542 4.684683178351261e-05 81669283773.08414 -13449131.559724402
1801.0846309927883 17900.0 857.2540905945934 3084.359827803856 2.987592344285717e-05 1250.062296532793 4.684931981586851e-05 81614317120.2673 -13446908.26780017
1803.6808309711698 17900.0 859.0360959246755 3084.1955182301776 2.9914465773290774e-05 1250.3951545802604 4.685181569906417e-05 81559126141.70665 -13444680.353621464
1806.2770309495513 17900.0 860.8213300956413 3084.0307069884866 2.995320061352839e-05 1250.7275814245713 4.6854319469828625e-05 81503707992.75421 -13442447.808812834
1808.873230927933 17900.0 862.6097987066023 3083.86539180597 2.999213041991465e-05 1251.0595863537433 4.685683116518194e-05 81448061007.53955 -13440210.624984294
1811.469430906315 17900.0 864.4015073552728 3083.6995703883504 3.0031257306690946e-05 1251.391177947006 4.685935082249343e-05 81392182880.91432 -13437968.793731326
1814.065630884697 17900.0 866.1964616370387 3083.533240422204 3.007058359694073e-05 1251.7223658626408 4.686187847944675e-05 81336071329.9935 -13435722.306634875
1816.661830863078 17900.0 867.9946671426296 3083.3663995749816 3.0110111983467605e-05 1252.0531592069194 4.686441417403985e-05 81279724423.10768 -13433471.155261373
1819.2580308414601 17900.0 869.7961294618435 3083.1990454911956 3.014984468887428e-05 1252.383565249484 4.686695794464322e-05 81223139839.73491 -13431215.331162734
1821.8542308198412 17900.0 871.6008541849442 3083.031175796272 3.0189784413305193e-05 1252.7135952527144 4.686950982994167e-05 81166315282.84256 -13428954.825876359
1824.4504307982231 17900.0 873.4088468896225 3082.8627880935037 3.022993327255413e-05 1253.0432579719582 4.687206986898091e-05 81109248152.24223 -13426689.63092515
1827.0466307766058 17900.0 875.22011316102 3082.693879967904 3.027029416242977e-05 1253.3725621197839 4.6874638101109304e-05 81051936525.69658 -13424419.737817528
1829.6428307549866 17900.0 877.0346585717052 3082.5244489762704 3.0310870075333348e-05 1253.701517299832 4.687721456612926e-05 80994378177.38904 -13422145.13804742
